Reparto,Classe,Categoria,Codice,Descrizione,Valore,Mese,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Anno
BRK,VARIE - ,MONOUSO - ,VAR.MON.00005,TOVAGLIOLO TNT 40X40 (16CFX50PZ),51.4486,08,CF,CF,1.0,3.6749,14,2024
BRK,VARIE - ,MONOUSO - ,VAR.MON.00007,TOVAGLIE 100X100 (4CFX25PZ),1162.1691,08,CF,CF,1.0,14.002,83,2024
BRK,VARIE - ,MONOUSO - ,VAR.MON.00017,BIS POSATE PLASTICA 1CFX100PZ,14.1938,08,CF,CF,1.0,8.2608,1,2024
BRK,VARIE - ,MONOUSO - ,VAR.MON.00024,SALVALIQUIDI RETTANGOLARI GR750 1CFX50PZ,17.16,08,PZ,PZ,1.0,0.22,78,2024
BRK,VARIE - ,MONOUSO - ,VAR.MON.00032,TOVAGLIOLI TNT POKET AZZ40X35(16CFX50PZ),499.375,08,CF,CF,1.0,4.0476,94,2024
BRK,VARIE - ,RICECONS - ,VAR.RIC.00011,NASTRO TEFLON RICAMBIO MACCHINA,20.2,08,PZ,PZ,1.0,20.2,1,2024
BRK,BEVERAGE - ,ACQUA - ,BEV.ACQ.00004,ACQUA FRIZZANTE 50CL X 12,2.9922,10,BT,BT,1.0,0.1496,20,2024
BRK,BEVERAGE - ,ACQUA - ,BEV.ACQ.00005,ACQUA NATURALE 50CL X 12,5.25,10,BT,BT,1.0,0.15,35,2024
BRK,BEVERAGE - ,ACQUA - ,BEV.ACQ.00009,ACQUA FRIZZANTE SVEVA 50CLX24PZ,1.7208,10,BT,BT,1.0,0.1229,14,2024
BRK,BEVERAGE - ,ACQUA - ,BEV.ACQ.00010,ACQUA NATURALE LILIA 50CLX24PZ,2.46,10,BT,BT,1.0,0.164,15,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00004,CAMOMILLA 1CF X 20 PZ,3.8673,10,CF,PZ,20.0,1.2891,3,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00005,THE TWINNINGS PURE GREEN 1CFX25PZ,11.303,10,CF,PZ,25.0,2.2606,5,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00006,THE TWINNINGS EARL GREY 1CFX25PZ,12.6105,10,CF,PZ,25.0,1.905,7,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00007,THE TWINNINGS FRUTTI ROSSI 1CFX25PZ,8.6994,10,CF,PZ,25.0,1.9015,6,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00009,DIETOR,22.0548,10,CF,CF,1.0,2.4505,9,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00010,THE TWINNINGS NERO ENG. BREAKFAST 1CFX25,67.427,10,CF,PZ,25.0,3.2405,21,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00013,TISANA TWINNINGS FRUTTI ROSSI 1CFX20PZ,9.633,10,CF,PZ,20.0,3.211,3,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00025,ORZO SOLUBILE 250GR X 20,72.0,10,PZ,PZ,1.0,24.0,3,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00027,CIOCCOLATO SOLUBILE 1KG,83.5,10,PZ,PZ,1.0,16.7,5,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00028,LATTE SOLUBILE 500GR x 20 pz,269.808,10,PZ,PZ,1.0,5.7915,48,2024
BRK,BEVERAGE - ,CAFFETT - ,CAF.BEV.00004,CAFFE IN GRANI BREAKFAST,555.0,10,KG,GR,100.0,15.0,37,2024
BRK,BEVERAGE - ,LATTE - ,BEV.LAT.00001,LATTE INTERO UHT LT.1,87.552,10,LT,LT,1.0,1.216,72,2024
BRK,BEVERAGE - ,LATTE - ,BEV.LAT.00002,LATTE DI RISO LT.1,5.283,10,LT,LT,1.0,1.3208,4,2024
BRK,BEVERAGE - ,LATTE - ,BEV.LAT.00003,LATTE DI SOIA LT.1,6.6394,10,LT,LT,1.0,1.6799,4,2024
BRK,BEVERAGE - ,LATTE - ,BEV.LAT.00004,LATTE UHT PARZIALMENTE SCREMATO,54.08,10,LT,LT,1.0,1.04,52,2024
BRK,BEVERAGE - ,LATTE - ,BEV.LAT.00005,LATTE UHT SENZA LATTOSIO 1LT,3.807,10,LT,LT,1.0,1.23,3,2024
BRK,BEVERAGE - ,SOFDRINK - ,BEV.SOF.00028,SUCCO CONCENTRATO ARANCIA ROSSA 4GKX4PZ,83.5,10,PZ,PZ,1.0,41.75,2,2024
BRK,BEVERAGE - ,SOFDRINK - ,BEV.SOF.00029,SUCCO CONCENTRATO ACE 4GKX4PZ,208.75,10,PZ,PZ,1.0,41.75,5,2024
BRK,BEVERAGE - ,SOFDRINK - ,BEV.SOF.00030,SUCCO CONCENTRATO ANANAS 4GKX4PZ,375.75,10,PZ,PZ,1.0,41.75,9,2024
BRK,BEVERAGE - ,SOFDRINK - ,BEV.SOF.00031,SUCCO CONCENTRATO ARANCIA BIONDA 4GKX4PZ,334.0,10,PZ,PZ,1.0,41.75,8,2024
BRK,FOOD - ,BURR - ,FOO.BUR.00001,BURRO MONO 1CFX100PZ,149.2187,10,CF,PZ,100.0,10.6585,14,2024
BRK,FOOD - ,CARNEROS - ,FOO.CRO.00001,SALSICCIA AIA LUGANEGA,344.88,10,KG,KG,1.0,7.664,45,2024
BRK,FOOD - ,CEREALI - ,FOO.CER.00002,CEREALI CORN FLAKES ALPEDI' 1KG,8.9578,10,KG,KG,1.0,3.8219,2.5,2024
BRK,FOOD - ,CEREALI - ,FOO.CER.00003,CEREALI RISO SOFFIATO ALPEDI' 1KG,3.6705,10,KG,KG,1.0,2.411,1,2024
BRK,FOOD - ,CEREALI - ,FOO.CER.00004,MUESLI CIOCCOLATO E NOCCIOLE 1KG,38.748,10,KG,KG,1.0,5.1664,7.5,2024
BRK,FOOD - ,CEREALI - ,FOO.CER.00006,CEREALI ALL BRAN KELLOGG'S GR.500,7.7234,10,PZ,PZ,1.0,3.8617,2,2024
BRK,FOOD - ,CEREALI - ,FOO.CER.00007,MUESLI FRUTTI ROSSI 500GR,43.5322,10,KG,KG,1.0,5.4415,8,2024
BRK,FOOD - ,FORMAGG - ,FOO.FOR.00001,EMMENTAL ALPEDOR,279.4756,10,KG,GR,1000.0,7.3838,37.85,2024
BRK,FOOD - ,FORMAGG - ,FOO.FOR.00003,FORMAGGIO PHILADELPHIA MONO 60PZ,133.8795,10,CF,PZ,1.0,16.7349,8,2024
BRK,FOOD - ,FORMAGG - ,FOO.FOR.00017,SCAMORZA AFFUMICATA,281.3284,10,KG,GR,1000.0,9.331,30.15,2024
BRK,FOOD - ,FRUTTFRE - ,FOO.FRU.00008,ANGURIA,314.4563,10,KG,GR,1000.0,1.4229,221,2024
BRK,FOOD - ,FRUTTFRE - ,FOO.FRU.00009,MELONE CANTALUPO,313.2046,10,KG,GR,1000.0,1.821,172,2024
BRK,FOOD - ,FRUTTFRE - ,FOO.FRU.00010,MELONE GIALLO,382.6633,10,KG,GR,1000.0,1.489,257,2024
BRK,FOOD - ,FRUTTSEC - ,FOO.FRS.00008,SEMI DI GIRASOLE,8.2266,10,KG,GR,1000.0,4.1133,2,2024
BRK,FOOD - ,FRUTTSEC - ,FOO.FRS.00011,MISTO ESOTICO,46.801,10,KG,GR,1000.0,9.3602,5,2024
BRK,FOOD - ,FRUTTSEC - ,FOO.FRS.00012,MISTO FRUTTI ROSSI,24.986,10,KG,GR,1000.0,12.493,2,2024
BRK,FOOD - ,FRUTTSEC - ,FOO.FRS.00013,BANANA CHIPS,14.934,10,KG,GR,1000.0,7.467,2,2024
BRK,FOOD - ,LATTICIN - ,FOO.LAT.00008,CILIEGINE 25GR,165.0,10,KG,GR,1000.0,7.5,22,2024
BRK,FOOD - ,MONODOLC - ,FOO.MDO.00001,BIFETTE MULINO BIANCO GR17X100PZ,9.653,10,PZ,PZ,1.0,0.1379,70,2024
BRK,FOOD - ,MONODOLC - ,FOO.MDO.00002,BIFETTE INTEGRALI MULINO BIANCO17GRX100P,24.858,10,PZ,PZ,1.0,0.1381,180,2024
BRK,FOOD - ,MONODOLC - ,FOO.MON.00008,ZUCCHERO BUSTINE ERIDIANA 10KG,24.4386,10,KG,KG,1.0,2.7154,9,2024
BRK,FOOD - ,MONODOLC - ,FOO.MON.00009,ZUCCHERO DI CANNA BUSTINE 10KG,11.7012,10,KG,KG,1.0,2.9253,4,2024
BRK,FOOD - ,MONODOLC - ,FOO.MON.00010,NUTELLA MONO 15GRX120PZ,80.668,10,PZ,PZ,1.0,0.1801,448,2024
BRK,FOOD - ,ORTAGGI - ,FOO.ORT.00002,POMODORO CUORE DI BUE,328.6742,10,KG,KG,1.0,3.0293,108.5,2024
BRK,FOOD - ,ORTAGGI - ,FOO.ORT.00010,MISTICANZA,88.4027,10,PZ,PZ,1.0,1.211,73,2024
BRK,FOOD - ,ORTAGGI - ,FOO.ORT.00018,CETRIOLI,91.2097,10,KG,GR,1000.0,1.6287,56,2024
BRK,FOOD - ,PANE - ,FOO.PAN.00001,PANE BIANCO IN CASSETTA GR.400,61.5187,10,CF,CF,1.0,1.1831,52,2024
BRK,FOOD - ,PANE - ,FOO.PAN.00002,PANE INTEGRALE IN CASSETTA  GR 400,59.0,10,CF,CF,1.0,1.18,50,2024
BRK,FOOD - ,PANE - ,FOO.PAN.00003,PANE CIABATTA,138.0,10,KG,KG,1.0,3.0,46,2024
BRK,FOOD - ,PANE - ,FOO.PAN.00008,PANINI FARINA BIANCA GR 40,4.5067,10,KG,GR,1000.0,4.5067,1,2024
BRK,FOOD - ,PANE - ,FOO.PAN.00009,PANINI INTEGRALI GR 40,4.5067,10,KG,GR,1000.0,4.5067,1,2024
BRK,FOOD - ,SALUMI - ,FOO.SAL.00001,MORTADELLA IGP,132.1285,10,KG,KG,1.0,6.7412,19.6,2024
BRK,FOOD - ,SALUMI - ,FOO.SAL.00003,SALAME MILANO FIORUCCI,59.5287,10,KG,KG,1.0,11.6723,5.1,2024
BRK,FOOD - ,SALUMI - ,FOO.SAL.00004,PETTO DI TACCHINO FERRARINI,340.3491,10,KG,KG,1.0,13.9696,23.7,2024
BRK,FOOD - ,SALUMI - ,FOO.SAL.00005,PANCETTA / BACON,419.9638,10,KG,KG,1.0,10.8796,38.308,2024
BRK,FOOD - ,SALUMI - ,FOO.SAL.00006,PROSCIUTTO COTTO FERRARINI,263.6597,10,KG,KG,1.0,7.7524,34.01,2024
BRK,FOOD - ,SCATOLAM - ,FOO.SCA.00001,FAGIOLI HEINZ 415GRX24PZ,324.0656,10,PZ,PZ,1.0,2.9195,111,2024
BRK,FOOD - ,SCATOLAM - ,FOO.SCA.00020,"FAGIOLI HEINZ 2,60KG",33.08,10,PZ,PZ,1.0,8.27,4,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00004,TORTA ARTIGIANALE CAPRESE 1KG,105.4328,10,PZ,PZ,1.0,15.0618,7,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00005,TORTA ARTIGIANALE CROSTATA 1KG,163.931,10,PZ,PZ,1.0,14.9028,11,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00006,TORTA ARTIGIANALE ALLE CAROTE 1 KG,118.6168,10,PZ,PZ,1.0,14.8271,8,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00007,PLUMCAKE ARTIGIANALE CACAO 800GR,54.7612,10,PZ,PZ,1.0,10.9522,5,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00008,PASTIERA NAPOLETANA 100GRX24PZ,187.7111,10,PZ,PZ,1.0,1.1042,170,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00009,SFOGLIATELLE FROLLE 27GRX7KG,214.8764,10,KG,KG,1.0,6.7571,31.8,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00010,SFOGLIATELLE RICCE 27GRX7KG,174.7394,10,KG,KG,1.0,6.7571,25.86,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00011,SACCOTTINO AL CIOCCOLATO 30GRX150PZ,209.7326,10,PZ,PZ,1.0,0.3513,597,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00012,GIRELLA CREMA E UVETTA 30GRX150PZ,289.8371,10,PZ,PZ,1.0,0.3513,825,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00013,CORNETTO VUOTO 30GRX150PZ,369.5876,10,PZ,PZ,1.0,0.3513,1052,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00014,"CIAMBELLA MINI 25GRX2,5KG",249.2128,10,KG,KG,1.0,15.04,16.57,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00015,"KRAPFEN AL CIOCCOLATO 20GRX2,5KG",284.2,10,KG,KG,1.0,16.24,17.5,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00016,MUFFIN MINI MELA CANNELLA 25GRX70PZ,81.4672,10,PZ,PZ,1.0,0.4629,176,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00017,MUFFIN MINI CACAO 27GRX70PZ,102.2957,10,PZ,PZ,1.0,0.4629,221,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00018,TRECCIA MINI NOCI PECAN 50GRX80PZ,189.3054,10,PZ,PZ,1.0,0.5021,377,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00019,CORNETTO PRINCIPINO CIOCCOLATO 35GRX85PZ,194.6123,10,PZ,PZ,1.0,0.3271,595,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00020,CORNETTO PRINCIPINO CREMA 35GRX85PZ,224.0495,10,PZ,PZ,1.0,0.3271,685,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00021,CORNETTO PRINCIPINO MARMELLATA 35GRX85PZ,235.5017,10,PZ,PZ,1.0,0.3271,720,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00022,CORNETTO VEG PRINCIPINO CEREAL 35GRX100P,6.9,10,PZ,PZ,1.0,0.345,20,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00023,CORNETTO GF CACAO NOCCIOLE 100GRX12PZ,25.7961,10,PZ,PZ,1.0,2.8662,9,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00024,CORNETTO GF ALBICOCCA 100GRX12PZ,23.2,10,PZ,PZ,1.0,2.9,8,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00028,PLUMCAKE ARTIGIANALE AL LIMONE 800 GR,221.7996,10,PZ,PZ,1.0,11.6737,19,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00029,TORTA  ARTIGIANALE ALLE MELE 1 KG,180.8147,10,PZ,PZ,1.0,15.0679,12,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00031,CONFETTURA CILIEGIA 900GRX6PZ,6.3104,10,PZ,PZ,1.0,3.1552,2,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00032,CONFETTURA FRAGOLA 900GRX6PZ,18.0933,10,PZ,PZ,1.0,6.0311,3,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00033,CONFETTURA ALBICOCCA 900GRX6PZ,6.95,10,PZ,PZ,1.0,6.95,1,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00034,CONFETTURA PESCA 900GRX6PZ,4.0981,10,PZ,PZ,1.0,4.0981,1,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00035,MIELE 900GRX6PZ,10.0,10,PZ,PZ,1.0,10.0,1,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00036,SCIROPPO D'ACERO 900GRX6PZ,15.0,10,PZ,PZ,1.0,7.5,2,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00037,CONFETTURA FRUTTI DI BOSCO 900GRX6PZ,12.9616,10,PZ,PZ,1.0,6.4808,2,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00042,BISCOTTI GRAN MERENDA 500GR,4.7033,10,CF,CF,1.0,2.3517,2,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00044,BURRO DI ARACHIDI 800GRX6PZ,16.2484,10,PZ,PZ,1.0,16.2484,1,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00047,PANCAKE PREPARATO MACCHINA GR 730,325.0,10,PZ,PZ,1.0,12.5,26,2024
BRK,FOOD - ,SEMILSAL - ,FOO.SSA.00011,"PANINI ALPE ADRIA MIX 3,5GRX2,7KG",246.9103,10,KG,KG,1.0,9.5185,25.94,2024
BRK,FOOD - ,SEMILSAL - ,FOO.SSA.00012,PATATE SURGELATE LA RISSOLEE GR.700,128.9563,10,PZ,PZ,1.0,2.114,61,2024
BRK,FOOD - ,SPEZIECO - ,FOO.MON.00003,KETCHUP BUSTINE,20.766,10,CF,CF,1.0,10.383,2,2024
BRK,FOOD - ,SPEZIECO - ,FOO.MON.00006,ACETO DI VINO BIANCO BUSTINE,14.9079,10,CF,CF,1.0,14.9079,1,2024
BRK,FOOD - ,SPEZIECO - ,FOO.SPE.00008,OLIO EXTRA VERGINE BUSTINE,32.9074,10,CF,CF,1.0,16.4537,2,2024
BRK,FOOD - ,UOVA - ,FOO.UOV.00001,UOVA FRESCHE L CAT. A X 180PZ,812.3062,10,PZ,PZ,1.0,0.185,4622,2024
BRK,FOOD - ,YOGURT - ,FOO.YOG.00002,YOGURT BIANCO KG.5,157.05,10,PZ,PZ,1.0,10.47,15,2024
BRK,VARIE - ,CARTBUSA - ,VAR.CAR.00016,BUSTE SHOPPER BIANCHE 400PZ (COLAZIONI),6.994,10,PZ,PZ,1.0,0.1345,52,2024
BRK,VARIE - ,CARTBUSA - ,VAR.CAR.00017,CENTRINI MERLETTATI RETTANG 20X30 250PZ,5.5,10,CF,PZ,250.0,5.5,1,2024
BRK,VARIE - ,CARTBUSA - ,VAR.CAR.00018,SACCHETTI BIANCHI BREAKFAST 17X34 10KG,2.1468,10,KG,KG,0.0,1.4312,1.5,2024
BRK,VARIE - ,CARTBUSA - ,VAR.CAR.00021,CENTRINI MERLETTATI RETTANGO 30X40 250PZ,11.0,10,CF,PZ,250.0,11.0,1,2024
BRK,VARIE - ,CARTBUSA - ,VAR.CAR.00022,CENTRINI MERLETTATI OVALI 30X31 250PZ,25.0,10,CF,PZ,250.0,12.5,2,2024
BRK,VARIE - ,MONOUSO - ,VAR.MON.00001,TOVAGLIOLI TNT POKET AZZ40X35(16CFX60PZ),138.125,10,CF,CF,1.0,5.3125,26,2024
BRK,VARIE - ,MONOUSO - ,VAR.MON.00005,TOVAGLIOLO TNT 40X40 (16CFX50PZ),55.1235,10,CF,CF,1.0,3.6749,15,2024
BRK,VARIE - ,MONOUSO - ,VAR.MON.00017,BIS POSATE PLASTICA 1CFX100PZ,8.2608,10,CF,CF,1.0,8.2608,1,2024
BRK,VARIE - ,MONOUSO - ,VAR.MON.00024,SALVALIQUIDI RETTANGOLARI GR750 1CFX50PZ,14.96,10,PZ,PZ,1.0,0.22,68,2024
BRK,VARIE - ,MONOUSO - ,VAR.MON.00029,TOVAGLIE 100X100 BIANCHE 4CFX25PZ,142.5,10,CF,CF,1.0,11.875,12,2024
BRK,VARIE - ,MONOUSO - ,VAR.MON.00031,COPERCHI PER BICCHIERI CAPPUCC. 1CFX30PZ,4.2,10,CF,PZ,30.0,4.2,1,2024
BRK,VARIE - ,MONOUSO - ,VAR.MON.00032,TOVAGLIOLI TNT POKET AZZ40X35(16CFX50PZ),190.2381,10,CF,CF,1.0,4.0476,47,2024
BRK,VARIE - ,PROCUCIN - ,VAR.PRO.00001,CARTA PELLICOLA CUKI 300MT X8 ROTOLO,19.1391,10,PZ,PZ,1.0,6.3797,3,2024
BRK,VARIE - ,PROCUCIN - ,VAR.PRO.00002,CARTA  ALLUMINIO 330MM X 125MT ROTOLO,15.212,10,PZ,PZ,1.0,7.606,2,2024
BRK,VARIE - ,RICECONS - ,VAR.RIC.00011,NASTRO TEFLON RICAMBIO MACCHINA,20.2,10,PZ,PZ,1.0,20.2,1,2024
BRK,BEVERAGE - ,ACQUA - ,BEV.ACQ.00004,ACQUA FRIZZANTE 50CL X 12,23.6368,11,BT,BT,1.0,0.1496,158,2024
BRK,BEVERAGE - ,ACQUA - ,BEV.ACQ.00005,ACQUA NATURALE 50CL X 12,25.2,11,BT,BT,1.0,0.15,168,2024
BRK,BEVERAGE - ,BIRRE - ,BEV.BIR.00004,BIRRA TENNENT'S SUPER CL 33X24 VAP,24.9407,11,PZ,PZ,1.0,1.4671,17,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00003,CAFFE IN GRANI,34.0,11,KG,GR,1000.0,17.0,2,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00005,THE TWINNINGS PURE GREEN 1CFX25PZ,47.4726,11,CF,PZ,25.0,2.2606,21,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00006,THE TWINNINGS EARL GREY 1CFX25PZ,1.905,11,CF,PZ,25.0,1.905,1,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00007,THE TWINNINGS FRUTTI ROSSI 1CFX25PZ,1.9015,11,CF,PZ,25.0,1.9015,1,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00009,DIETOR,2.4505,11,CF,CF,1.0,2.4505,1,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00010,THE TWINNINGS NERO ENG. BREAKFAST 1CFX25,3.2405,11,CF,PZ,25.0,3.2405,1,2024
BRK,BEVERAGE - ,CAFFETT - ,BEV.CAF.00013,TISANA TWINNINGS FRUTTI ROSSI 1CFX20PZ,3.211,11,CF,PZ,20.0,3.211,1,2024
BRK,BEVERAGE - ,CAFFETT - ,CAF.BEV.00004,CAFFE IN GRANI BREAKFAST,15.0,11,KG,GR,100.0,15.0,1,2024
BRK,BEVERAGE - ,LATTE - ,BEV.LAT.00001,LATTE INTERO UHT LT.1,2.432,11,LT,LT,1.0,1.216,2,2024
BRK,BEVERAGE - ,LATTE - ,BEV.LAT.00003,LATTE DI SOIA LT.1,3.3598,11,LT,LT,1.0,1.6799,2,2024
BRK,BEVERAGE - ,LATTE - ,BEV.LAT.00004,LATTE UHT PARZIALMENTE SCREMATO,2.08,11,LT,LT,1.0,1.04,2,2024
BRK,BEVERAGE - ,LATTE - ,BEV.LAT.00005,LATTE UHT SENZA LATTOSIO 1LT,1.23,11,LT,LT,1.0,1.23,1,2024
BRK,BEVERAGE - ,SOFDRINK - ,BEV.SOF.00025,SUCCO ARANCIA BIONDA BRICK 1LT,2.0978,11,LT,CL,100.0,1.0489,2,2024
BRK,FOOD - ,BURR - ,FOO.BUR.00001,BURRO MONO 1CFX100PZ,10.6585,11,CF,PZ,100.0,10.6585,1,2024
BRK,FOOD - ,CARNEROS - ,FOO.CRO.00001,SALSICCIA AIA LUGANEGA,76.64,11,KG,KG,1.0,7.664,10,2024
BRK,FOOD - ,CEREALI - ,FOO.CER.00001,CEREALI RISO SOFFIATO CACAO ALPEDI' 1KG,3.8395,11,KG,KG,1.0,3.8395,1,2024
BRK,FOOD - ,CEREALI - ,FOO.CER.00002,CEREALI CORN FLAKES ALPEDI' 1KG,17.1984,11,KG,KG,1.0,3.8219,4.5,2024
BRK,FOOD - ,CEREALI - ,FOO.CER.00003,CEREALI RISO SOFFIATO ALPEDI' 1KG,2.411,11,KG,KG,1.0,2.411,1,2024
BRK,FOOD - ,CEREALI - ,FOO.CER.00004,MUESLI CIOCCOLATO E NOCCIOLE 1KG,5.1664,11,KG,KG,1.0,5.1664,1,2024
BRK,FOOD - ,CEREALI - ,FOO.CER.00006,CEREALI ALL BRAN KELLOGG'S GR.500,11.5851,11,PZ,PZ,1.0,3.8617,3,2024
BRK,FOOD - ,CEREALI - ,FOO.CER.00007,MUESLI FRUTTI ROSSI 500GR,5.4415,11,KG,KG,1.0,5.4415,1,2024
BRK,FOOD - ,FORMAGG - ,FOO.FOR.00001,EMMENTAL ALPEDOR,55.3785,11,KG,GR,1000.0,7.3838,7.5,2024
BRK,FOOD - ,FORMAGG - ,FOO.FOR.00003,FORMAGGIO PHILADELPHIA MONO 60PZ,50.2047,11,CF,PZ,1.0,16.7349,3,2024
BRK,FOOD - ,FRUTTFRE - ,FOO.FRU.00002,ARANCE,29.5332,11,KG,GR,1000.0,2.3627,12.5,2024
BRK,FOOD - ,FRUTTFRE - ,FOO.FRU.00007,MELE,15.21,11,KG,GR,1000.0,2.8494,5.338,2024
BRK,FOOD - ,MONODOLC - ,FOO.MDO.00001,BIFETTE MULINO BIANCO GR17X100PZ,4.137,11,PZ,PZ,1.0,0.1379,30,2024
BRK,FOOD - ,MONODOLC - ,FOO.MDO.00002,BIFETTE INTEGRALI MULINO BIANCO17GRX100P,6.905,11,PZ,PZ,1.0,0.1381,50,2024
BRK,FOOD - ,MONODOLC - ,FOO.MON.00008,ZUCCHERO BUSTINE ERIDIANA 10KG,2.7154,11,KG,KG,1.0,2.7154,1,2024
BRK,FOOD - ,MONODOLC - ,FOO.MON.00009,ZUCCHERO DI CANNA BUSTINE 10KG,2.9253,11,KG,KG,1.0,2.9253,1,2024
BRK,FOOD - ,MONODOLC - ,FOO.MON.00010,NUTELLA MONO 15GRX120PZ,16.5692,11,PZ,PZ,1.0,0.1801,92,2024
BRK,FOOD - ,PANE - ,FOO.PAN.00002,PANE INTEGRALE IN CASSETTA  GR 400,9.44,11,CF,CF,1.0,1.18,8,2024
BRK,FOOD - ,PANE - ,FOO.PAN.00006,"PANE FUNGHETTO 1,1KG X 22 FETTEX4CF",30.6,11,CF,CF,1.0,10.2,3,2024
BRK,FOOD - ,PANE - ,FOO.PAN.00012,PANE PELATONE 12X12 33FETTEX6 CF,54.4,11,CF,CF,1.0,13.6,4,2024
BRK,FOOD - ,PANE - ,FOO.PAN.00018,KIT COLAZIONE GLUTEEN FREE,24.15,11,PZ,PZ,1.0,24.15,1,2024
BRK,FOOD - ,PASTICCE - ,FOO.PPP.00016,MARMELLATA ALBICOCCA,35.9274,11,KG,KG,1.0,5.9879,6,2024
BRK,FOOD - ,PASTICCE - ,FOO.PPP.00025,LIEVITO 25 GR,1.8,11,GR,GR,1.0,0.012,150,2024
BRK,FOOD - ,SALUMI - ,FOO.SAL.00004,PETTO DI TACCHINO FERRARINI,22.7984,11,KG,KG,1.0,13.9696,1.632,2024
BRK,FOOD - ,SALUMI - ,FOO.SAL.00005,PANCETTA / BACON,40.8855,11,KG,KG,1.0,10.8796,3.758,2024
BRK,FOOD - ,SALUMI - ,FOO.SAL.00006,PROSCIUTTO COTTO FERRARINI,31.0096,11,KG,KG,1.0,7.7524,4,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00001,CORNETTO CEREALI E F. DI BOSCO 75GRX50PZ,3.672,11,PZ,PZ,1.0,0.612,6,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00002,CORNETTO GLASSATO CREMA 90GRX50PZ,8.652,11,PZ,PZ,1.0,0.618,14,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00003,CORNETTO GLASSATO CIOCCOLATO 90GRX50PZ,38.628,11,PZ,PZ,1.0,0.666,58,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00004,TORTA ARTIGIANALE CAPRESE 1KG,45.1854,11,PZ,PZ,1.0,15.0618,3,2024
BRK,FOOD - ,SEMILDOL - ,FOO.SDO.00005,TORTA ARTIGIANALE CROSTATA 1KG,74.514,11,PZ,PZ,1.0,14.9028,5,2024
