Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo_Periodo,Secondo_Periodo,Valore,Mese,Anno,Row_Type,Reparto_Dir,Reparto_Filled,Classe_Filled,Categoria_Filled
,,,FOO.SSA.00017,PIZZA,PZ,PZ,1.0,1.1667,204,238.0064,238.0064,238.0064,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SEMILSAL - 
,,,FOO.SSA.00021,FOCACCIA CAPRESE 360GRX6PZ,PZ,PZ,1.0,4.5833,6,27.5,27.5,27.5,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SEMILSAL - 
,,SNACKDOL - ,,,,,,,,18.8275,18.8275,18.8275,06,2024,Categoria,BARBEACH,BARBEACH,FOOD - ,SNACKDOL - 
,,,FOO.SND.00001,RINGO CACAO 24PZ,PZ,PZ,1.0,0.6875,9,6.1875,6.1875,6.1875,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKDOL - 
,,,FOO.SND.00002,RINGO VANIGLIA 24PZ,PZ,PZ,1.0,0.6875,8,5.5,5.5,5.5,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKDOL - 
,,,FOO.SND.00003,CHUPA CHUPS 200PZ,PZ,PZ,1.0,0.0,28,7.14,7.14,7.14,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKDOL - 
,,SNACKSAL - ,,,,,,,,345.0261,345.0261,345.0261,06,2024,Categoria,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00003,OLIVE VERDI,KG,KG,1.0,6.995,7,47.6366,47.6366,47.6366,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00004,PATATINE PRINGLES ORIGINAL 12PZ,PZ,PZ,1.0,1.0988,51,60.69,60.69,60.69,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00005,PATATINE PRINGLES PAPRIKA 12PZ,PZ,PZ,1.0,1.0988,20,23.8,23.8,23.8,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00006,PATATINE SAN CARLO CLASSICHE 50GR X 20PZ,PZ,PZ,1.0,0.8,75,60.0,60.0,60.0,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00007,PATATINE FONZIES 60PZ,PZ,PZ,1.0,0.9031,10,9.0313,9.0313,9.0313,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00008,PATATINE CIPSTER 35GR X 22PZ,PZ,PZ,1.0,0.7273,39,28.364,28.364,28.364,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00009,CROSTINI DORATI SAN CARLO 14PZ,PZ,PZ,1.0,0.9929,8,7.943,7.943,7.943,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00010,ARACHIDI SALATE 40GRX30PZ,PZ,PZ,1.0,0.7667,11,8.4335,8.4335,8.4335,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00011,OLIVE NERE,KG,KG,1.0,7.8546,2,15.1277,15.1277,15.1277,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00012,PATATINE SAN CARLO RUSTICHE 50GRX20PZ,PZ,PZ,1.0,0.8,45,36.0,36.0,36.0,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00013,PATATINE SAN CARLO VIVACE 50GRX20PZ,PZ,PZ,1.0,0.8,2,1.6,1.6,1.6,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00014,PATATINE SAN CARLO POMODORO 50GRX20PZ,PZ,PZ,1.0,0.8,41,32.8,32.8,32.8,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,,FOO.SNS.00015,PATATINE SAN CARLO PORCHETTA 50GRX20PZ,PZ,PZ,1.0,0.8,17,13.6,13.6,13.6,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SNACKSAL - 
,,SOFDRINK - ,,,,,,,,45.0,45.0,45.0,06,2024,Categoria,BARBEACH,BARBEACH,FOOD - ,SOFDRINK - 
,,,BEV.SOF.00057,GRANITA A FRAGOLA,PZ,PZ,1.0,15.0,3,45.0,45.0,45.0,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SOFDRINK - 
,,SPEZIECO - ,,,,,,,,94.6475,94.6475,94.6475,06,2024,Categoria,BARBEACH,BARBEACH,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,2,1.4695,1.4695,1.4695,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00008,OLIO EXTRA VERGINE BUSTINE,CF,CF,1.0,16.4537,1,16.3175,16.3175,16.3175,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00010,SALE FINO 1KG,KG,KG,1.0,0.3942,1,0.315,0.315,0.315,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00014,MAIONESE BIFFI 875ML,PZ,PZ,1.0,5.7412,5,30.0792,30.0792,30.0792,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00028,SALSA CAESAR SALAD 850GR,PZ,PZ,1.0,5.842,8,44.3413,44.3413,44.3413,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00029,SALSA GRECA 500GR,PZ,PZ,1.0,2.125,1,2.125,2.125,2.125,06,2024,Articolo,BARBEACH,BARBEACH,FOOD - ,SPEZIECO - 
,PULIZIA - ,,,,,,,,,18.065,18.065,18.065,06,2024,Classe,BARBEACH,BARBEACH,PULIZIA - ,
,,DETERGEN - ,,,,,,,,7.7968,7.7968,7.7968,06,2024,Categoria,BARBEACH,BARBEACH,PULIZIA - ,DETERGEN - 
,,,PUL.DET.00005,DETERGENTE SYD VETRI 750MLX12PZ,PZ,PZ,1.0,2.3411,1,1.6768,1.6768,1.6768,06,2024,Articolo,BARBEACH,BARBEACH,PULIZIA - ,DETERGEN - 
,,,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,PZ,PZ,1.0,2.503,3,6.12,6.12,6.12,06,2024,Articolo,BARBEACH,BARBEACH,PULIZIA - ,DETERGEN - 
,,STRPULIZ - ,,,,,,,,10.2682,10.2682,10.2682,06,2024,Categoria,BARBEACH,BARBEACH,PULIZIA - ,STRPULIZ - 
,,,PUL.STR.00016,GUANTI MONOUSO 100PZ MISURA L,CF,CF,1.0,3.4091,2,6.8182,6.8182,6.8182,06,2024,Articolo,BARBEACH,BARBEACH,PULIZIA - ,STRPULIZ - 
,,,PUL.STR.00018,PANNO BALLERINA 3PZX15CF,CF,CF,1.0,1.2391,3,3.45,3.45,3.45,06,2024,Articolo,BARBEACH,BARBEACH,PULIZIA - ,STRPULIZ - 
,VARIE - ,,,,,,,,,347.4057,347.4057,347.4057,06,2024,Classe,BARBEACH,BARBEACH,VARIE - ,
,,CANCELLE - ,,,,,,,,16.2887,16.2887,16.2887,06,2024,Categoria,BARBEACH,BARBEACH,VARIE - ,CANCELLE - 
,,,VAR.CAN.00012,POST-IT 50X38MM,PZ,PZ,1.0,0.4964,5,2.482,2.482,2.482,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,CANCELLE - 
,,,VAR.CAN.00023,ROTOLI CARTA 57X18 MM POS 1CFX10 PZ,PZ,PZ,0.0,0.3353,22,12.8379,12.8379,12.8379,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,CANCELLE - 
,,,VAR.CAN.00051,ROTOLI CARTA 57X35 CASSA,PZ,PZ,0.0,0.2422,4,0.9688,0.9688,0.9688,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,CANCELLE - 
,,CARTBUSA - ,,,,,,,,35.7789,35.7789,35.7789,06,2024,Categoria,BARBEACH,BARBEACH,VARIE - ,CARTBUSA - 
,,,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,PZ,PZ,1.0,0.2491,42,10.0404,10.0404,10.0404,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,CARTBUSA - 
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,5,19.6429,19.6429,19.6429,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,CARTBUSA - 
,,,VAR.CAR.00016,BUSTE SHOPPER BIANCHE 400PZ (COLAZIONI),PZ,PZ,1.0,0.1345,40,5.38,5.38,5.38,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,CARTBUSA - 
,,,VAR.CAR.00018,SACCHETTI BIANCHI BREAKFAST 17X34 10KG,KG,KG,0.0,1.4312,0.5,0.7156,0.7156,0.7156,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,CARTBUSA - 
,,MONOUSO - ,,,,,,,,277.6976,277.6976,277.6976,06,2024,Categoria,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00006,BICCHIERI CARTA 10 CL SP4 1X50 PZ,CF,CF,1.0,0.8381,12,7.2,7.2,7.2,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00009,BICCHIERI CARTA 380ML NATURALICA 1X50PZ,CF,CF,1.0,5.5827,7,29.6842,29.6842,29.6842,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00010,BICCHIERI CARTA 90 ML IDEAL PARTY 1X50PZ,CF,CF,0.0,1.2235,1,1.1,1.1,1.1,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00012,BICCHIERI PLASTICA KRISTAL 10CL20CFX50PZ,CF,CF,1.0,1.8,8,14.4,14.4,14.4,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00013,BICCHIERI PLASTICA KRISTAL 16CL30CFX100P,CF,CF,1.0,1.0,13,13.0,13.0,13.0,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00014,BICCHIERI PLASTICA KRISTAL 25CL20CFX50PZ,CF,CF,1.0,1.7,8,13.6,13.6,13.6,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00015,PIATTI PIANO PLASTICA BIO 28CFX50PZ,CF,CF,1.0,3.0,20,60.0,60.0,60.0,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00017,BIS POSATE PLASTICA 1CFX100PZ,CF,CF,1.0,8.2608,3,19.9285,19.9285,19.9285,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00023,CANNUCCE PLASTICA VERDI IMBUS. 1CFX400PZ,CF,CF,1.0,11.5758,1,10.6667,10.6667,10.6667,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00025,SALVALIQUIDI OVALI G1500 1CFX50PZ,PZ,PZ,1.0,0.33,150,49.5,49.5,49.5,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00028,PALETTINA THE/CAFFE 11 CM 1CFX500PZ,CF,CF,1.0,4.5,2,9.0,9.0,9.0,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00036,INSALATIERA 1000ML,PZ,PZ,1.0,0.3958,48,18.9984,18.9984,18.9984,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00037,COPERCHI PER INSALATIERA 1000ML,PZ,PZ,1.0,0.2292,48,11.0016,11.0016,11.0016,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00038,TOVAGLIETTE PER VASSOI 30X40,CF,CF,1.0,6.8,1,6.8,6.8,6.8,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,,VAR.MON.00045,TOVAGLIOLI BAR 17X17 1CTX10CF,CF,CF,1.0,1.2717,4,12.8182,12.8182,12.8182,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,MONOUSO - 
,,PROCUCIN - ,,,,,,,,17.6405,17.6405,17.6405,06,2024,Categoria,BARBEACH,BARBEACH,VARIE - ,PROCUCIN - 
,,,VAR.PRO.00001,CARTA PELLICOLA CUKI 300MT X8 ROTOLO,PZ,PZ,1.0,6.3797,3,17.6405,17.6405,17.6405,06,2024,Articolo,BARBEACH,BARBEACH,VARIE - ,PROCUCIN - 
,,,,,,,,,TOTALE,7669.2121,7669.2121,7669.2121,06,2024,Unknown,BARBEACH,BARBEACH,VARIE - ,PROCUCIN - 
HSKHOTEL,,,,,,,,,,2491.6253,2491.6253,2491.6253,10,2024,Reparto,HSKHOTEL,HSKHOTEL,,
,BEVERAGE - ,,,,,,,,,331.8332,331.8332,331.8332,10,2024,Classe,HSKHOTEL,HSKHOTEL,BEVERAGE - ,
,,ACQUA - ,,,,,,,,273.9901,273.9901,273.9901,10,2024,Categoria,HSKHOTEL,HSKHOTEL,BEVERAGE - ,ACQUA - 
,,,BEV.ACQ.00004,ACQUA FRIZZANTE 50CL X 12,BT,BT,1.0,0.1496,536,80.1901,80.1901,80.1901,10,2024,Articolo,HSKHOTEL,HSKHOTEL,BEVERAGE - ,ACQUA - 
,,,BEV.ACQ.00005,ACQUA NATURALE 50CL X 12,BT,BT,1.0,0.15,1292,193.8,193.8,193.8,10,2024,Articolo,HSKHOTEL,HSKHOTEL,BEVERAGE - ,ACQUA - 
,,CAFFETT - ,,,,,,,,57.8431,57.8431,57.8431,10,2024,Categoria,HSKHOTEL,HSKHOTEL,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00004,CAMOMILLA 1CF X 20 PZ,CF,PZ,20.0,1.2891,10,12.891,12.891,12.891,10,2024,Articolo,HSKHOTEL,HSKHOTEL,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00010,THE TWINNINGS NERO ENG. BREAKFAST 1CFX25,CF,PZ,25.0,3.2405,10,32.1081,32.1081,32.1081,10,2024,Articolo,HSKHOTEL,HSKHOTEL,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00013,TISANA TWINNINGS FRUTTI ROSSI 1CFX20PZ,CF,PZ,20.0,3.211,4,12.844,12.844,12.844,10,2024,Articolo,HSKHOTEL,HSKHOTEL,BEVERAGE - ,CAFFETT - 
,FOOD - ,,,,,,,,,9.2246,9.2246,9.2246,10,2024,Classe,HSKHOTEL,HSKHOTEL,FOOD - ,
,,MONODOLC - ,,,,,,,,2.7154,2.7154,2.7154,10,2024,Categoria,HSKHOTEL,HSKHOTEL,FOOD - ,MONODOLC - 
,,,FOO.MON.00008,ZUCCHERO BUSTINE ERIDIANA 10KG,KG,KG,1.0,2.7154,1,2.7154,2.7154,2.7154,10,2024,Articolo,HSKHOTEL,HSKHOTEL,FOOD - ,MONODOLC - 
,,SPEZIECO - ,,,,,,,,6.5092,6.5092,6.5092,10,2024,Categoria,HSKHOTEL,HSKHOTEL,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,8,6.5092,6.5092,6.5092,10,2024,Articolo,HSKHOTEL,HSKHOTEL,FOOD - ,SPEZIECO - 
,MANUTENZ - ,,,,,,,,,14.5684,14.5684,14.5684,10,2024,Classe,HSKHOTEL,HSKHOTEL,MANUTENZ - ,
,,MATELETT - ,,,,,,,,14.5684,14.5684,14.5684,10,2024,Categoria,HSKHOTEL,HSKHOTEL,MANUTENZ - ,MATELETT - 
,,,MAN.ELE.00024,LAMPADA LED BISPINA 5W G9 3K,PZ,PZ,1.0,1.2488,8,9.9904,9.9904,9.9904,10,2024,Articolo,HSKHOTEL,HSKHOTEL,MANUTENZ - ,MATELETT - 
,,,MAN.ELE.00051,"LAMPADINA LED 5,5W E14 3000K",PZ,PZ,1.0,1.526,3,4.578,4.578,4.578,10,2024,Articolo,HSKHOTEL,HSKHOTEL,MANUTENZ - ,MATELETT - 
,PULIZIA - ,,,,,,,,,423.6288,423.6288,423.6288,10,2024,Classe,HSKHOTEL,HSKHOTEL,PULIZIA - ,
,,DETERGEN - ,,,,,,,,142.4686,142.4686,142.4686,10,2024,Categoria,HSKHOTEL,HSKHOTEL,PULIZIA - ,DETERGEN - 
,,,PUL.DET.00011,AMMORBIDENTE 5KG,PZ,PZ,1.0,6.3359,6,38.0154,38.0154,38.0154,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,DETERGEN - 
,,,PUL.DET.00012,DETERSIVO LAVATRICE NOVA 5KG,PZ,PZ,1.0,7.7402,6,46.4412,46.4412,46.4412,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,DETERGEN - 
,,,PUL.DET.00022,SAPONE MANI PER DISPENSE TORK 100MLX6PZ,PZ,PZ,1.0,8.402,6,50.412,50.412,50.412,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,DETERGEN - 
,,,PUL.DET.00026,ACETO DI ALCOOL 1LTX12PZ,PZ,PZ,1.0,0.95,8,7.6,7.6,7.6,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,DETERGEN - 
,,STRPULIZ - ,,,,,,,,281.1602,281.1602,281.1602,10,2024,Categoria,HSKHOTEL,HSKHOTEL,PULIZIA - ,STRPULIZ - 
,,,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,CF,CF,1.0,0.9905,40,39.619,39.619,39.619,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,STRPULIZ - 
,,,PUL.STR.00017,SACCHETTI ASPIRAPOLVERE 3G PICCOLO TMB,PZ,PZ,1.0,1.552,18,27.936,27.936,27.936,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,STRPULIZ - 
,,,PUL.STR.00018,PANNO BALLERINA 3PZX15CF,CF,CF,1.0,1.2391,15,18.5863,18.5863,18.5863,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,STRPULIZ - 
,,,PUL.STR.00021,PANNO VILEDA PVA VERDE 5PZ,PZ,PZ,0.0,2.512,13,32.656,32.656,32.656,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,STRPULIZ - 
,,,PUL.STR.00022,PANNO VILEDA PVA BLU 5PZ,PZ,PZ,0.0,2.5203,5,12.6015,12.6015,12.6015,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,STRPULIZ - 
,,,PUL.STR.00023,PANNO VILEDA PVA ROSA 5PZ,PZ,PZ,0.0,2.2635,5,11.3175,11.3175,11.3175,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,STRPULIZ - 
,,,PUL.STR.00024,PANNO VILEDA PVA GIALLO 5PZ,PZ,PZ,0.0,2.4222,20,48.4439,48.4439,48.4439,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,STRPULIZ - 
,,,PUL.STR.00043,DISCO MELANNINA PER I MOP XL (FOR),PZ,PZ,1.0,22.5,4,90.0,90.0,90.0,10,2024,Articolo,HSKHOTEL,HSKHOTEL,PULIZIA - ,STRPULIZ - 
,VARIE - ,,,,,,,,,1712.3703,1712.3703,1712.3703,10,2024,Classe,HSKHOTEL,HSKHOTEL,VARIE - ,
,,CANCELLE - ,,,,,,,,0.3889,0.3889,0.3889,10,2024,Categoria,HSKHOTEL,HSKHOTEL,VARIE - ,CANCELLE - 
,,,VAR.CAN.00007,EVIDENZIATORI MULTICOLORE,PZ,PZ,1.0,0.3889,1,0.3889,0.3889,0.3889,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,CANCELLE - 
,,CARTBUSA - ,,,,,,,,436.383,436.383,436.383,10,2024,Categoria,HSKHOTEL,HSKHOTEL,VARIE - ,CARTBUSA - 
,,,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,PZ,PZ,1.0,0.2491,1374,342.2418,342.2418,342.2418,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,CARTBUSA - 
,,,VAR.CAR.00010,BUSTE SPAZZATURA 72X110 40PZ ROTOLI,PZ,PZ,1.0,1.5094,40,60.376,60.376,60.376,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,CARTBUSA - 
,,,VAR.CAR.00011,BUSTE SPAZZATURA 55X65 50PZ ROTOLI,PZ,PZ,1.0,1.2059,28,33.7652,33.7652,33.7652,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,CARTBUSA - 
,,CORTGEN - ,,,,,,,,1055.0173,1055.0173,1055.0173,10,2024,Categoria,HSKHOTEL,HSKHOTEL,VARIE - ,CORTGEN - 
,,,VAR.COR.00002,PANTOFOLE,PZ,PZ,1.0,0.65,15,9.75,9.75,9.75,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,CORTGEN - 
,,,VAR.COR.00003,VANITY SET,PZ,PZ,1.0,0.165,200,33.0,33.0,33.0,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,CORTGEN - 
,,,VAR.COR.00005,SAPONETTE 15GR 2CFX250PZ,PZ,PZ,1.0,0.0809,1250,101.0945,101.0945,101.0945,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,CORTGEN - 
,,,VAR.COR.00013,BICCHIERI KRISTAL IMBUST 25CL 20CFX40PZ,PZ,PZ,1.0,0.0726,753,54.6702,54.6702,54.6702,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,CORTGEN - 
,,,VAR.COR.00014,DOCCIA SHAMPOO 30ML 4CFX62PZ,PZ,PZ,1.0,0.3889,1796,698.5526,698.5526,698.5526,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,CORTGEN - 
,,,VAR.COR.00015,CREMA CORPO 20 ML,PZ,PZ,1.0,0.27,585,157.95,157.95,157.95,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,CORTGEN - 
,,CORTPERS - ,,,,,,,,4.7283,4.7283,4.7283,10,2024,Categoria,HSKHOTEL,HSKHOTEL,VARIE - ,CORTPERS - 
,,,VAR.PER.00005,CUFFIE DOCCIA PANORAMA 1000PZ,PZ,PZ,1.0,0.0543,87,4.7283,4.7283,4.7283,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,CORTPERS - 
,,MONOUSO - ,,,,,,,,215.8528,215.8528,215.8528,10,2024,Categoria,HSKHOTEL,HSKHOTEL,VARIE - ,MONOUSO - 
,,,VAR.MON.00003,FAZZOLETTI STRAPPO LUCART 40BOX X 100 PZ,CF,CF,1.0,0.4954,64,31.7037,31.7037,31.7037,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,MONOUSO - 
,,,VAR.MON.00004,ASCIUGAMANO XDISTR. PIEGA A Z TORK X21PZ,PZ,PZ,1.0,1.6472,18,29.6491,29.6491,29.6491,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,MONOUSO - 
,,,VAR.MON.00028,PALETTINA THE/CAFFE 11 CM 1CFX500PZ,CF,CF,1.0,4.5,2,9.0,9.0,9.0,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,MONOUSO - 
,,,VAR.MON.00041,BICCHIERI PERSONALIZZATI 1000PZ,CF,CF,1.0,9.7,15,145.5,145.5,145.5,10,2024,Articolo,HSKHOTEL,HSKHOTEL,VARIE - ,MONOUSO - 
,,,,,,,,,TOTALE,2491.6253,2491.6253,2491.6253,10,2024,Unknown,HSKHOTEL,HSKHOTEL,VARIE - ,MONOUSO - 
HSKHOTEL,,,,,,,,,,4519.4072,4519.4072,4519.4072,08,2024,Reparto,HSKHOTEL,HSKHOTEL,,
,BEVERAGE - ,,,,,,,,,773.9126,773.9126,773.9126,08,2024,Classe,HSKHOTEL,HSKHOTEL,BEVERAGE - ,
,,ACQUA - ,,,,,,,,543.8532,543.8532,543.8532,08,2024,Categoria,HSKHOTEL,HSKHOTEL,BEVERAGE - ,ACQUA - 
,,,BEV.ACQ.00004,ACQUA FRIZZANTE 50CL X 12,BT,BT,1.0,0.1496,1134,168.2532,168.2532,168.2532,08,2024,Articolo,HSKHOTEL,HSKHOTEL,BEVERAGE - ,ACQUA - 
,,,BEV.ACQ.00005,ACQUA NATURALE 50CL X 12,BT,BT,1.0,0.15,2504,375.6,375.6,375.6,08,2024,Articolo,HSKHOTEL,HSKHOTEL,BEVERAGE - ,ACQUA - 
,,CAFFETT - ,,,,,,,,56.2594,56.2594,56.2594,08,2024,Categoria,HSKHOTEL,HSKHOTEL,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00004,CAMOMILLA 1CF X 20 PZ,CF,PZ,20.0,1.2891,12,15.0876,15.0876,15.0876,08,2024,Articolo,HSKHOTEL,HSKHOTEL,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00010,THE TWINNINGS NERO ENG. BREAKFAST 1CFX25,CF,PZ,25.0,3.2405,7,21.9058,21.9058,21.9058,08,2024,Articolo,HSKHOTEL,HSKHOTEL,BEVERAGE - ,CAFFETT - 
,,,BEV.CAF.00013,TISANA TWINNINGS FRUTTI ROSSI 1CFX20PZ,CF,PZ,20.0,3.211,6,19.266,19.266,19.266,08,2024,Articolo,HSKHOTEL,HSKHOTEL,BEVERAGE - ,CAFFETT - 
,,LIQUORI - ,,,,,,,,173.8,173.8,173.8,08,2024,Categoria,HSKHOTEL,HSKHOTEL,BEVERAGE - ,LIQUORI - 
,,,BEV.LIQ.00029,LIQUORE LIMONCELLO CARLO MANSI 4 CL,PZ,PZ,1.0,2.2,79,173.8,173.8,173.8,08,2024,Articolo,HSKHOTEL,HSKHOTEL,BEVERAGE - ,LIQUORI - 
,FOOD - ,,,,,,,,,28.8648,28.8648,28.8648,08,2024,Classe,HSKHOTEL,HSKHOTEL,FOOD - ,
,,MONODOLC - ,,,,,,,,8.0744,8.0744,8.0744,08,2024,Categoria,HSKHOTEL,HSKHOTEL,FOOD - ,MONODOLC - 
,,,FOO.MON.00008,ZUCCHERO BUSTINE ERIDIANA 10KG,KG,KG,1.0,2.7154,2,5.4838,5.4838,5.4838,08,2024,Articolo,HSKHOTEL,HSKHOTEL,FOOD - ,MONODOLC - 
,,,FOO.MON.00009,ZUCCHERO DI CANNA BUSTINE 10KG,KG,KG,1.0,2.9253,1,2.5906,2.5906,2.5906,08,2024,Articolo,HSKHOTEL,HSKHOTEL,FOOD - ,MONODOLC - 
,,SPEZIECO - ,,,,,,,,20.7904,20.7904,20.7904,08,2024,Categoria,HSKHOTEL,HSKHOTEL,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,20,16.0218,16.0218,16.0218,08,2024,Articolo,HSKHOTEL,HSKHOTEL,FOOD - ,SPEZIECO - 
,,,FOO.SPE.00017,SALE GROSSO 1KG,KG,KG,1.0,0.3974,12,4.7686,4.7686,4.7686,08,2024,Articolo,HSKHOTEL,HSKHOTEL,FOOD - ,SPEZIECO - 
